01-10-2021 09:59:36 Se inicia el registro: logRestHopu
01-10-2021 22:38:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:38:07 Se graban todos los datos correctamente
01-10-2021 22:38:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:38:37 Se graban todos los datos correctamente
01-10-2021 22:39:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:39:07 Se graban todos los datos correctamente
01-10-2021 22:39:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:39:37 Se graban todos los datos correctamente
01-10-2021 22:40:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:40:07 Se graban todos los datos correctamente
01-10-2021 22:40:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:40:37 Se graban todos los datos correctamente
01-10-2021 22:41:07 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:41:07 Se graban todos los datos correctamente
01-10-2021 22:41:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:41:37 Se graban todos los datos correctamente
01-10-2021 22:42:07 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:42:07 Se graban todos los datos correctamente
01-10-2021 22:42:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:42:37 Se graban todos los datos correctamente
01-10-2021 22:43:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:43:07 Se graban todos los datos correctamente
01-10-2021 22:43:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:43:37 Se graban todos los datos correctamente
01-10-2021 22:44:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:44:07 Se graban todos los datos correctamente
01-10-2021 22:44:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:44:37 Se graban todos los datos correctamente
01-10-2021 22:45:07 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:45:07 Se graban todos los datos correctamente
01-10-2021 22:45:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:45:37 Se graban todos los datos correctamente
01-10-2021 22:46:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:46:07 Se graban todos los datos correctamente
01-10-2021 22:46:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:46:37 Se graban todos los datos correctamente
01-10-2021 22:47:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:47:07 Se graban todos los datos correctamente
01-10-2021 22:47:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:47:37 Se graban todos los datos correctamente
01-10-2021 22:48:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:48:07 Se graban todos los datos correctamente
01-10-2021 22:48:38 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:48:38 Se graban todos los datos correctamente
01-10-2021 22:49:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:49:07 Se graban todos los datos correctamente
01-10-2021 22:49:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:49:37 Se graban todos los datos correctamente
01-10-2021 22:50:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:50:07 Se graban todos los datos correctamente
01-10-2021 22:50:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:50:37 Se graban todos los datos correctamente
01-10-2021 22:51:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:51:07 Se graban todos los datos correctamente
01-10-2021 22:51:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:51:37 Se graban todos los datos correctamente
01-10-2021 22:52:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:52:07 Se graban todos los datos correctamente
01-10-2021 22:52:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:52:37 Se graban todos los datos correctamente
01-10-2021 22:53:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:53:07 Se graban todos los datos correctamente
01-10-2021 22:53:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:53:37 Se graban todos los datos correctamente
01-10-2021 22:54:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:54:07 Se graban todos los datos correctamente
01-10-2021 22:54:37 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:54:37 Se graban todos los datos correctamente
01-10-2021 22:55:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:55:07 Se graban todos los datos correctamente
01-10-2021 22:55:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:55:37 Se graban todos los datos correctamente
01-10-2021 22:56:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:56:07 Se graban todos los datos correctamente
01-10-2021 22:56:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:56:37 Se graban todos los datos correctamente
01-10-2021 22:57:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:57:07 Se graban todos los datos correctamente
01-10-2021 22:57:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:57:37 Se graban todos los datos correctamente
01-10-2021 22:58:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:58:07 Se graban todos los datos correctamente
01-10-2021 22:58:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:58:37 Se graban todos los datos correctamente
01-10-2021 22:59:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:59:07 Se graban todos los datos correctamente
01-10-2021 22:59:37 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 22:59:37 Se graban todos los datos correctamente
01-10-2021 23:00:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:00:07 Se graban todos los datos correctamente
01-10-2021 23:00:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:00:37 Se graban todos los datos correctamente
01-10-2021 23:01:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:01:07 Se graban todos los datos correctamente
01-10-2021 23:01:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:01:37 Se graban todos los datos correctamente
01-10-2021 23:02:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:02:07 Se graban todos los datos correctamente
01-10-2021 23:02:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:02:37 Se graban todos los datos correctamente
01-10-2021 23:03:07 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:03:07 Se graban todos los datos correctamente
01-10-2021 23:03:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:03:37 Se graban todos los datos correctamente
01-10-2021 23:04:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:04:07 Se graban todos los datos correctamente
01-10-2021 23:04:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:04:37 Se graban todos los datos correctamente
01-10-2021 23:05:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:05:07 Se graban todos los datos correctamente
01-10-2021 23:05:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:05:37 Se graban todos los datos correctamente
01-10-2021 23:06:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:06:07 Se graban todos los datos correctamente
01-10-2021 23:06:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:06:37 Se graban todos los datos correctamente
01-10-2021 23:07:07 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:07:07 Se graban todos los datos correctamente
01-10-2021 23:07:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:07:37 Se graban todos los datos correctamente
01-10-2021 23:08:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:08:07 Se graban todos los datos correctamente
01-10-2021 23:08:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:08:37 Se graban todos los datos correctamente
01-10-2021 23:09:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:09:07 Se graban todos los datos correctamente
01-10-2021 23:09:37 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:09:37 Se graban todos los datos correctamente
01-10-2021 23:10:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:10:07 Se graban todos los datos correctamente
01-10-2021 23:10:37 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:10:37 Se graban todos los datos correctamente
01-10-2021 23:11:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:11:07 Se graban todos los datos correctamente
01-10-2021 23:11:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:11:37 Se graban todos los datos correctamente
01-10-2021 23:12:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:12:07 Se graban todos los datos correctamente
01-10-2021 23:12:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:12:37 Se graban todos los datos correctamente
01-10-2021 23:13:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:13:07 Se graban todos los datos correctamente
01-10-2021 23:13:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:13:37 Se graban todos los datos correctamente
01-10-2021 23:14:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:14:07 Se graban todos los datos correctamente
01-10-2021 23:14:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:14:37 Se graban todos los datos correctamente
01-10-2021 23:15:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:15:07 Se graban todos los datos correctamente
01-10-2021 23:15:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:15:37 Se graban todos los datos correctamente
01-10-2021 23:16:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:16:07 Se graban todos los datos correctamente
01-10-2021 23:16:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:16:37 Se graban todos los datos correctamente
01-10-2021 23:17:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:17:07 Se graban todos los datos correctamente
01-10-2021 23:17:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:17:37 Se graban todos los datos correctamente
01-10-2021 23:18:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:18:07 Se graban todos los datos correctamente
01-10-2021 23:18:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:18:37 Se graban todos los datos correctamente
01-10-2021 23:19:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:19:07 Se graban todos los datos correctamente
01-10-2021 23:19:37 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:19:37 Se graban todos los datos correctamente
01-10-2021 23:20:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:20:07 Se graban todos los datos correctamente
01-10-2021 23:20:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:20:37 Se graban todos los datos correctamente
01-10-2021 23:21:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:21:07 Se graban todos los datos correctamente
01-10-2021 23:21:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:21:37 Se graban todos los datos correctamente
01-10-2021 23:22:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:22:07 Se graban todos los datos correctamente
01-10-2021 23:22:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:22:37 Se graban todos los datos correctamente
01-10-2021 23:23:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:23:07 Se graban todos los datos correctamente
01-10-2021 23:23:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:23:37 Se graban todos los datos correctamente
01-10-2021 23:24:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:24:07 Se graban todos los datos correctamente
01-10-2021 23:24:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:24:37 Se graban todos los datos correctamente
01-10-2021 23:25:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:25:07 Se graban todos los datos correctamente
01-10-2021 23:25:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:25:37 Se graban todos los datos correctamente
01-10-2021 23:26:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:26:07 Se graban todos los datos correctamente
01-10-2021 23:26:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:26:37 Se graban todos los datos correctamente
01-10-2021 23:27:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:27:07 Se graban todos los datos correctamente
01-10-2021 23:27:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:27:37 Se graban todos los datos correctamente
01-10-2021 23:28:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:28:07 Se graban todos los datos correctamente
01-10-2021 23:28:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:28:37 Se graban todos los datos correctamente
01-10-2021 23:29:07 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:29:07 Se graban todos los datos correctamente
01-10-2021 23:29:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:29:37 Se graban todos los datos correctamente
01-10-2021 23:30:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:30:07 Se graban todos los datos correctamente
01-10-2021 23:30:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:30:37 Se graban todos los datos correctamente
01-10-2021 23:31:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:31:07 Se graban todos los datos correctamente
01-10-2021 23:31:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:31:37 Se graban todos los datos correctamente
01-10-2021 23:32:07 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:32:07 Se graban todos los datos correctamente
01-10-2021 23:32:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:32:37 Se graban todos los datos correctamente
01-10-2021 23:33:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:33:07 Se graban todos los datos correctamente
01-10-2021 23:33:36 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:33:37 Se graban todos los datos correctamente
01-10-2021 23:34:06 El dispositivo responde -> operationalStatus: CONNECTED
01-10-2021 23:34:07 Se graban todos los datos correctamente
